"ISFDIGITALOBJECTIDENTIFIER"|"PHOTOGRAPHIDENTIFICATIONNO"|"THUMBNAILHEADER"|"PHOTODESCRIPTIVETITLE"|"PHOTOGRAPHDESCRIPTION"|"ANCIENTTEXTREPRESENTED"|"ISFASSIGNEDTEXTNO"|"TEXTDIVISION"|"TEXTDIVISIONSUBDIVISION"|"TEXTVIEW"|"TEXTVIEW1"|"TEXTVIEW2"|"TEXTVIEW3"|"TEXTVIEW4"|"TEXTVIEW5"|"TEXTVIEW6"|"TEXTVIEW7"|"TEXTVIEW8"|"TEXTVIEW9"|"TYPEOFITEMCATELOGED"|"PHOTOTEXTORPUBLCNNONOTE"|"DATEOFPHOTOGRAPH"|"PHOTOGRAPHER1"|"PHOTOGRAPHER2"|"PHOTOGRAPHER3"|"PHOTOGRAPHER4"|"PHOTOGRAPHER5"|"RIGHTSPHYSICALOBJECT"|"RIGHTSPHYSICALOBJECT1"|"RIGHTSPHYSICALOBJECT2"|"RIGHTSPHYSICALOBJECT3"|"RIGHTSPHYSICALOBJECT4"|"ISPARTOFWSRPROJECT"|"PHOTOMUSEUMACCESSIONNO"|"PHOTOMUSEUMACCESSIONNO1"|"PHOTOMUSEUMACCESSIONNO2"|"PHOTOMUSEUMACCESSIONNO3"|"PHOTOMUSEUMACCESSIONNO4"|"PHOTOMUSEUMACCESSIONNO5"|"PHOTOMUSEUMACCESSIONNO6"|"PHOTOMUSEUMACCESSIONNO7"|"PHOTOMUSEUMACCESSIONNO8"|"PHOTOMUSEUMACCESSIONNO9"|"PHOTOMUSEUMACCESSIONNO10"|"PHOTOMUSEUMACCESSIONNO11"|"PHOTOMUSEUMACCESSIONNO12"|"PHOTOMUSEUMACCESSIONNO13"|"PHOTOMUSEUMACCESSIONNO14"|"PHOTOMUSEUMACCESSIONNO15"|"PHOTOMUSEUMACCESSIONNO16"|"PHOTOMUSEUMACCESSIONNO17"|"PHOTOMUSEUMACCESSIONNO18"|"PHOTOMUSEUMACCESSIONNO19"|"PHOTOMUSEUMACCESSIONNO20"|"PHOTOMUSEUMACCESSIONNO21"|"PHOTOMUSEUMACCESSIONNO22"|"PHOTOMUSEUMACCESSIONNO23"|"PHOTOMUSEUMACCESSIONNO24"|"PHOTOMUSEUMACCESSIONNONOTE"|"COLABORATOR1"|"COLABORATOR2"|"COLABORATOR3"|"COLABORATOR4"|"COLABORATOR5"|"PHOTODIMENSIONS"|"MAGNIFICATIONCODE"|"FILMTYPECODE"|"DATEOFDIGITALCONVERSION"|"DIGITALOBJECTFORMAT"|"ARCHIVALFILESIZE"|"ARCHIVALFILERESOLUTION"|"COMPRESSEDFORMATEXTENSION"|"COMPRESSIONRATIO"|"COMPRESSIONROUTINE"|"DIGITALOBJECTTYPENOTE"|"DIGITIZATIONEQUIPMENTSPECS"|"RIGHTSDIGITALOBJECT"|"RIGHSPHOTOGRAPH"|"SCRIPTNOTE"|"SCRIPT"|"SCRIPTSUBLEVEL"|"SCRIPT1"|"SCRIPT1SUBLEVEL"|"SCRIPT2"|"SCRIPT2SUBLEVEL"|"SCRIPT3"|"SCRIPT3SUBLEVEL"|"LANGUAGENOTE"|"LANGUAGE"|"LANGUAGE1"|"LANGUAGE2"|"LANGUAGE3"|"ISFFINDSITE"|"RELEVANTTIMELINE"|"NAMEDTIMEPERIOD"|"NAMEDTIMEPERIOD1"|"MEDIUM"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52330"|"BIB_LENCDX_F087A_T"|"F87a Num 18:24b-19:14a"|"Folio 87a Numbers 18:24b-19:14a"|"Firk. B19A Leningrad Codex, Folio 87a Numbers 18:24b-19:14a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52331"|"BIB_LENCDX_F087B_T"|"F87b Num 19:14b-20:14a"|"Folio 87b Numbers 19:14b-20:14a"|"Firk. B19A Leningrad Codex, Folio 87b Numbers 19:14b-20:14a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52332"|"BIB_LENCDX_F088A_T"|"F88a Num 20:14b-21:8a"|"Folio 88a Numbers 20:14b-21:8a"|"Firk. B19A Leningrad Codex, Folio 88a Numbers 20:14b-21:8a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52333"|"BIB_LENCDX_F088B_T"|"F88b Num 21:8b-21:34a"|"Folio 88b Numbers 21:8b-21:34a"|"Firk. B19A Leningrad Codex, Folio 88b Numbers 21:8b-21:34a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52334"|"BIB_LENCDX_F089A_T"|"F89a Num 21:34b-22:22a"|"Folio 89a Numbers 21:34b-22:22a"|"Firk. B19A Leningrad Codex, Folio 89a Numbers 21:34b-22:22a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52335"|"BIB_LENCDX_F089B_T"|"F89b Num 22:22b-23:4a"|"Folio 89b Numbers 22:22b-23:4a"|"Firk. B19A Leningrad Codex, Folio 89b Numbers 22:22b-23:4a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52336"|"BIB_LENCDX_F090A_T"|"F90a Num 23:4b-24:2a"|"Folio 90a Numbers 23:4b-24:2a"|"Firk. B19A Leningrad Codex, Folio 90a Numbers 23:4b-24:2a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52337"|"BIB_LENCDX_F090B_T"|"F90b Num 24:2b-25:6a"|"Folio 90b Numbers 24:2b-25:6a"|"Firk. B19A Leningrad Codex, Folio 90b Numbers 24:2b-25:6a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52338"|"BIB_LENCDX_F091A_T"|"F91a Num 25:6b-26:13a"|"Folio 91a Numbers 25:6b-26:13a"|"Firk. B19A Leningrad Codex, Folio 91a Numbers 25:6b-26:13a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52339"|"BIB_LENCDX_F091B_T"|"F91b Num 26:13b-26:42a"|"Folio 91b Numbers 26:13b-26:42a"|"Firk. B19A Leningrad Codex, Folio 91b Numbers 26:13b-26:42a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52340"|"BIB_LENCDX_F092A_T"|"F92a Num 26:42b-27:2"|"Folio 92a Numbers 26:42b-27:2"|"Firk. B19A Leningrad Codex, Folio 92a Numbers 26:42b-27:2, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52341"|"BIB_LENCDX_F092B_T"|"F92b Num 27:3-28:4a"|"Folio 92b Numbers 27:3-28:4a"|"Firk. B19A Leningrad Codex, Folio 92b Numbers 27:3-28:4a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52342"|"BIB_LENCDX_F093A_T"|"F93a Num 28:4b-28:30"|"Folio 93a Numbers 28:4b-28:30"|"Firk. B19A Leningrad Codex, Folio 93a Numbers 28:4b-28:30, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52343"|"BIB_LENCDX_F093B_T"|"F93b Num 28:31-29:25a"|"Folio 93b Numbers 28:31-29:25a"|"Firk. B19A Leningrad Codex, Folio 93b Numbers 28:31-29:25a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52344"|"BIB_LENCDX_F094A_T"|"F94a Num 29:25b-30:16a"|"Folio 94a Numbers 29:25b-30:16a"|"Firk. B19A Leningrad Codex, Folio 94a Numbers 29:25b-30:16a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52345"|"BIB_LENCDX_F094B_T"|"F94b Num 30:16b-31:28"|"Folio 94b Numbers 30:16b-31:28"|"Firk. B19A Leningrad Codex, Folio 94b Numbers 30:16b-31:28, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52346"|"BIB_LENCDX_F095A_T"|"F95a Num 31:29-31:54"|"Folio 95a Numbers 31:29-31:54"|"Firk. B19A Leningrad Codex, Folio 95a Numbers 31:29-31:54, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"ISF_DO_52347"|"BIB_LENCDX_F095B_T"|"F95b Num 32:1-32:26a"|"Folio 95b Numbers 32:1-32:26a"|"Firk. B19A Leningrad Codex, Folio 95b Numbers 32:1-32:26a, color image"|"Firkovitch B19A"|"ISF_TXT_05008"|"Numbers"|""|""|""|""|""|""|""|""|""|""|""|"Images"|"Firkovitch B19A, Codex L"|"01-06-1990"|"Bruce Zuckerman"|"Kenneth Zuckerman"|""|""|""|"National Library of Russia, St. Petersburg, Russia"|""|""|""|""|"Leningrad Project"|"Firkovitch B19A"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Firkovitch B19A"|"Ancient Biblical Manuscript Center"|""|""|""|""|"4 in. x 5 in."|"1"|"1"|"01-04-2005"|"image/tiff"|""|"1270 ppi"|".sid"|"0.750694444444444"|"MrSID"|"Scanned Photograph"|"Creo EverSmart Supreme II"|"West Semitic Research, Rolling Hills Estates, California"|"West Semitic Research, Rolling Hills Estates, California"|"Jewish"|"Jewish"|""|""|""|""|""|""|""|"Hebrew"|"Hebrew"|""|""|""|"Unprovenanced"|"Syro-Palestinian"|"Early Islamic"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
